,source_user,username,target_user
12548,98935721,eumaple,_SPGuatemala
12549,98935721,eumaple,GuatemalaGob
12550,98935721,eumaple,BArevalodeLeon
12551,98935721,eumaple,DiariodeCA
12552,99799809,SoyElSol_13,IGSS_gt
12553,99799809,SoyElSol_13,BArevalodeLeon
12554,99799809,SoyElSol_13,rochaeta
12555,1711541459713654784,marroquin_85702,CrticaConstru20
12556,1711541459713654784,marroquin_85702,BArevalodeLeon
12557,1004099019570925573,cristianvaldez5,DrGiammattei
12559,1004099019570925573,cristianvaldez5,FelixSinExcusas
12560,1004099019570925573,cristianvaldez5,raulbarreragt
12564,1309256339512864769,RafaelDelAguil8,NoNosCallaranGT
12565,1309256339512864769,RafaelDelAguil8,QuorumGT
12566,1309256339512864769,RafaelDelAguil8,jeanellydvg
12567,1309256339512864769,RafaelDelAguil8,PiaLaPeriodista
12569,932711504,castcn,BArevalodeLeon
12570,594304084,Juank_c0,GuatemalaGob
12571,594304084,Juank_c0,BArevalodeLeon
12572,1717625798750863361,JorgeVe19521845,GuatemalaGob
12574,1486297088690466816,JosJcaalmor,UbaldoMacu
12580,3305321604,soyelvendedorx,RafaelAE1967
12583,3305321604,soyelvendedorx,FelixSinExcusas
12584,3305321604,soyelvendedorx,daniel___sa
12587,853593955,AmbulanteRm1,FISHER2069
12588,853593955,AmbulanteRm1,AztecaNoticiaGT
12590,853593955,AmbulanteRm1,Ashley_Monzon
12593,1467115318149529602,arthurShp_wf,GuatemalaGob
12594,550589893,MiltonRCabrera1,RQuinonezL
12595,550589893,MiltonRCabrera1,ninomatute
12596,550589893,MiltonRCabrera1,amilcarmontejo
12597,550589893,MiltonRCabrera1,BArevalodeLeon
12598,550589893,MiltonRCabrera1,KarinHerreraVP
12599,550589893,MiltonRCabrera1,GobernacionSV
12600,550589893,MiltonRCabrera1,DTransitoPNC
12606,1208804980028837889,ergt2020,SantaExmin
12607,1208804980028837889,ergt2020,EliMarios_
12608,1208804980028837889,ergt2020,BArevalodeLeon
12611,157066687,CentraNewsGT,santipalomov
12612,157066687,CentraNewsGT,SCSPGT
12613,234909328,angeldelatrompe,UbaldoMacu
12614,234909328,angeldelatrompe,BArevalodeLeon
12615,234909328,angeldelatrompe,GuatemalaGob
12616,147353523,LuisEnrique_LG,healca_2021
12617,147353523,LuisEnrique_LG,EmisorasUnidas
12618,147353523,LuisEnrique_LG,GuatemalaGob
12619,147353523,LuisEnrique_LG,BArevalodeLeon
12622,103742299,rivera_bambu,royalvaradogt
12623,103742299,rivera_bambu,BArevalodeLeon
12624,1398425964980412419,Yoda_Baganas,RonyGarcia1290
12634,872612162367361025,lis_sare,ElQueNews
12635,872612162367361025,lis_sare,BArevalodeLeon
12636,1159703002195931136,prodigyjp1,C_SMaldonado
12637,1159703002195931136,prodigyjp1,el_pais
12638,1159703002195931136,prodigyjp1,BArevalodeLeon
12639,1555691153948901378,BlancaL21054134,MaribelMar51429
12640,1555691153948901378,BlancaL21054134,BArevalodeLeon
12645,240995411,jifuture,FelixSinExcusas
12646,240995411,jifuture,alex56gt
12647,240995411,jifuture,BArevalodeLeon
12648,240995411,jifuture,pattyo502
12649,240995411,jifuture,KarinHerreraVP
12650,240995411,jifuture,Nery_RamosR
12651,240995411,jifuture,CIV_Guatemala
12652,240995411,jifuture,muniguate
12653,240995411,jifuture,Segeplan
12654,240995411,jifuture,ANADIEGuatemala
12655,240995411,jifuture,PRONACOMGT
12656,240995411,jifuture,lopezobrador_
12657,286837059,gerzon2011,BArevalodeLeon
12660,1555691153948901378,BlancaL21054134,guilmargallardo
12662,287532712,denise1709,GeorgyErchila
12664,1555691153948901378,BlancaL21054134,CrticaConstru20
12674,1069824848,ManuelGamar34,OrlandMejia1
12675,1069824848,ManuelGamar34,aleexxcarrera
12676,1069824848,ManuelGamar34,FJimenezmingob
12677,1069824848,ManuelGamar34,mingobguate
12678,1069824848,ManuelGamar34,PNCdeGuatemala
12679,1069824848,ManuelGamar34,DiariodeCA
12680,1069824848,ManuelGamar34,AGN_noticias
12681,1069824848,ManuelGamar34,Radio_TGW
12682,1069824848,ManuelGamar34,GuatemalaGob
12683,1069824848,ManuelGamar34,BArevalodeLeon
12685,1601008577392558081,Miles_Mayhem_,Dalexi10
12686,1601008577392558081,Miles_Mayhem_,UbaldoMacu
12687,1601008577392558081,Miles_Mayhem_,BArevalodeLeon
12688,1601008577392558081,Miles_Mayhem_,GuatemalaGob
12689,3183698574,yc_mendez,BArevalodeLeon
12691,1410699310694637569,anti_chairosgt,mingobguate
12692,1410699310694637569,anti_chairosgt,PNCdeGuatemala
12693,1410699310694637569,anti_chairosgt,DTransitoPNC
12694,1410699310694637569,anti_chairosgt,_SPGuatemala
12697,1410699310694637569,anti_chairosgt,DiariodeCA
12702,88809257,RickyR7,AbueloDeSiete
12704,1302349457313476610,ElrevoltijoGT,UbaldoMacu
12706,1302349457313476610,ElrevoltijoGT,GuatemalaGob
12713,1725338982731440128,ArriazaJud94233,ElQueNews
12714,1725338982731440128,ArriazaJud94233,BArevalodeLeon
12715,1725338982731440128,ArriazaJud94233,FJimenezmingob
12716,1262931541950373888,gt_theos,AztecaNoticiaGT
12718,1262931541950373888,gt_theos,Ashley_Monzon
12719,1369452348142149632,Nabucod91213966,BuenafeIlse
12720,1369452348142149632,Nabucod91213966,BArevalodeLeon
12722,757391118036197377,byron_argueta5,FJimenezmingob
12726,1628938737865441280,David10968575,guate_opina
12727,1628938737865441280,David10968575,VctorRoldan8
12728,1628938737865441280,David10968575,BArevalodeLeon
12729,1176198425051881473,MarioSa70340783,RafaelAE1967
12730,1176198425051881473,MarioSa70340783,GuatemalaGob
12732,1176198425051881473,MarioSa70340783,FelixSinExcusas
12733,260611358,jorabori,Radio_TGW
12734,260611358,jorabori,BArevalodeLeon
12735,260611358,jorabori,SCSPGT
12736,308145050,gamarro10,UbaldoMacu
12737,308145050,gamarro10,BArevalodeLeon
12738,308145050,gamarro10,GuatemalaGob
12740,145724847,Radio_TGW,SCSPGT
12741,719631513621512192,HenryGchuap,UbaldoMacu
12742,719631513621512192,HenryGchuap,BArevalodeLeon
12743,719631513621512192,HenryGchuap,GuatemalaGob
12744,1419864872809082890,RafaG65003552,RafaelAE1967
12745,1419864872809082890,RafaG65003552,GuatemalaGob
12746,1419864872809082890,RafaG65003552,BArevalodeLeon
12747,1419864872809082890,RafaG65003552,FelixSinExcusas
12748,1636717610,Machl1804,UbaldoMacu
12751,1094755777334730752,snakecancelable,luisenlo28
12752,1094755777334730752,snakecancelable,royalvaradogt
12754,1461401117766598658,GironEmilse,BArevalodeLeon
12755,1585754569497317376,ErroresGt,FJimenezmingob
12756,1585754569497317376,ErroresGt,mingobguate
12757,1585754569497317376,ErroresGt,PNCdeGuatemala
12758,1585754569497317376,ErroresGt,DTransitoPNC
12759,1585754569497317376,ErroresGt,_SPGuatemala
12762,1585754569497317376,ErroresGt,DiariodeCA
12763,1094755777334730752,snakecancelable,CarlosGirard1
12766,36785286,VVJ_GT,arronchopa
12770,1557183112697749510,Jenzaros2,GuatemalaGob
12771,1094755777334730752,snakecancelable,elrosaenverdese
12776,1438993305010950147,Dr_Frankesteln,UbaldoMacu
12778,1438993305010950147,Dr_Frankesteln,GuatemalaGob
12781,1292728676,RamosWilliam___,M4cui17
12782,1292728676,RamosWilliam___,vichoguate
12783,1292728676,RamosWilliam___,BArevalodeLeon
12784,1292728676,RamosWilliam___,MPguatemala
12785,292136392,AJutzuy,tuteabcd
12788,292136392,AJutzuy,GuatemalaGob
12789,895692779208273921,Noizquierda3,UbaldoMacu
12791,895692779208273921,Noizquierda3,GuatemalaGob
12795,1094755777334730752,snakecancelable,JHORRES
12798,1195272672105635840,JorgeLp67646885,RafaelAE1967
12799,1195272672105635840,JorgeLp67646885,GuatemalaGob
12800,1195272672105635840,JorgeLp67646885,BArevalodeLeon
12801,1195272672105635840,JorgeLp67646885,FelixSinExcusas
12803,1027039756620840960,Dalexi10,UbaldoMacu
12805,1027039756620840960,Dalexi10,GuatemalaGob
12808,796325278167531522,AlExAnDeR8928,GuatemalaGob
12810,3228432416,JorgeCuevas75,prensa_libre
12813,1217107452354756610,OrlandMejia1,aleexxcarrera
12814,1217107452354756610,OrlandMejia1,FJimenezmingob
12815,1217107452354756610,OrlandMejia1,mingobguate
12816,1217107452354756610,OrlandMejia1,PNCdeGuatemala
12817,1217107452354756610,OrlandMejia1,DiariodeCA
12818,1217107452354756610,OrlandMejia1,AGN_noticias
12819,1217107452354756610,OrlandMejia1,Radio_TGW
12820,1217107452354756610,OrlandMejia1,GuatemalaGob
12822,1159703002195931136,prodigyjp1,UbaldoMacu
12824,1159703002195931136,prodigyjp1,GuatemalaGob
12836,1684304065050673154,perez81183,GuatemalaGob
12837,2277968941,CarlosVenturaPL,BArevalodeLeon
12838,2277968941,CarlosVenturaPL,GuatemalaGob
12839,2277968941,CarlosVenturaPL,FJimenezmingob
12840,322830913,JHORRES,royalvaradogt
12845,314058885,GabrielaMarroq1,ElQueNews
12846,314058885,GabrielaMarroq1,BArevalodeLeon
12847,129967766,Rocioperdomov,ChairoHater502
12848,129967766,Rocioperdomov,BArevalodeLeon
12849,129967766,Rocioperdomov,_cristiangt
12850,1784057835657056256,diaz_sergi89632,UbaldoMacu
12851,1784057835657056256,diaz_sergi89632,BArevalodeLeon
12852,1784057835657056256,diaz_sergi89632,GuatemalaGob
12855,748614630025605120,Marco_2674Cano,marielp82893334
12856,748614630025605120,Marco_2674Cano,BArevalodeLeon
12857,748614630025605120,Marco_2674Cano,BancadaSemilla
12858,251918047,lulicar4,royalvaradogt
12862,1302349457313476610,ElrevoltijoGT,CNCguatemala
12868,1257113094,EfacEdwin,mingobguate
12870,1257113094,EfacEdwin,DTransitoPNC
12878,1791599840234778625,MaribelMar51429,GuatemalaGob
12885,1158235532092170240,royalvaradogt,elrosaenverdese
12886,1158235532092170240,royalvaradogt,BArevalodeLeon
12887,1158235532092170240,royalvaradogt,JHORRES
12889,1497823846820372482,Humbert32620962,_Newsgt
12890,1497823846820372482,Humbert32620962,RafaelAE1967
12891,1497823846820372482,Humbert32620962,GuatemalaGob
12892,1497823846820372482,Humbert32620962,BArevalodeLeon
12893,1497823846820372482,Humbert32620962,FelixSinExcusas
12894,1497823846820372482,Humbert32620962,DrGiammattei
12895,1725564621916946432,Xibalba2424,RafaelAE1967
12896,1725564621916946432,Xibalba2424,GuatemalaGob
12897,1725564621916946432,Xibalba2424,BArevalodeLeon
12898,1725564621916946432,Xibalba2424,FelixSinExcusas
12899,324583144,FrancoWilton,RafaelAE1967
12900,324583144,FrancoWilton,GuatemalaGob
12901,324583144,FrancoWilton,BArevalodeLeon
12902,324583144,FrancoWilton,FelixSinExcusas
12904,145697186,ANGELDAEMONN,RafaelAE1967
12905,145697186,ANGELDAEMONN,GuatemalaGob
12907,145697186,ANGELDAEMONN,FelixSinExcusas
12910,872412451,JoseKelvinGCoti,BArevalodeLeon
12911,872412451,JoseKelvinGCoti,DrGiammattei
12912,27352856,guiselabarrios,edwadriperez
12913,27352856,guiselabarrios,lhazmitia
12914,27352856,guiselabarrios,FJimenezmingob
12915,27352856,guiselabarrios,mingobguate
12917,27352856,guiselabarrios,Alex_balsells
12918,27352856,guiselabarrios,edgar_ortizgt
12919,27352856,guiselabarrios,PEdgar05
12920,27352856,guiselabarrios,Fiscalnvicto
12921,27352856,guiselabarrios,BancadaSemilla
12922,27352856,guiselabarrios,JSandoval1982
12923,1562966009535168513,__VaderTG,UbaldoMacu
12925,1562966009535168513,__VaderTG,GuatemalaGob
12926,41469385,acatato,RafaelAE1967
12927,41469385,acatato,GuatemalaGob
12929,41469385,acatato,FelixSinExcusas
12930,34309344,Elmar_O,AztecaNoticiaGT
12931,34309344,Elmar_O,BArevalodeLeon
12932,34309344,Elmar_O,Ashley_Monzon
12933,1482179974408851457,LaResistenciaG1,dan_vikingo
12934,1482179974408851457,LaResistenciaG1,GuatemalaGob
12935,1482179974408851457,LaResistenciaG1,BArevalodeLeon
12938,1213535952,sweetieplusme,FJimenezmingob
12939,1213535952,sweetieplusme,mingobguate
12940,1213535952,sweetieplusme,PNCdeGuatemala
12941,1213535952,sweetieplusme,DTransitoPNC
12942,1213535952,sweetieplusme,_SPGuatemala
12943,1213535952,sweetieplusme,GuatemalaGob
12944,1213535952,sweetieplusme,BArevalodeLeon
12945,1213535952,sweetieplusme,DiariodeCA
12946,454966472,budysala,BArevalodeLeon
12950,122393027,intEducacion,BArevalodeLeon
12954,36785286,VVJ_GT,DTransitoPNC
12955,36785286,VVJ_GT,_SPGuatemala
12958,36785286,VVJ_GT,DiariodeCA
12959,36785286,VVJ_GT,UbaldoMacu
12962,4890014466,juanes0773,CIV_Guatemala
12963,4890014466,juanes0773,GuatemalaGob
12964,4890014466,juanes0773,BArevalodeLeon
12965,4890014466,juanes0773,FelixSinExcusas
12966,4890014466,juanes0773,alex56gt
12967,4890014466,juanes0773,CAMINOS_CIV
12968,4890014466,juanes0773,AGN_noticias
12969,4890014466,juanes0773,GuaTv_
12970,4890014466,juanes0773,DiariodeCA
12971,4890014466,juanes0773,ProvialOficial
12972,4890014466,juanes0773,GEscuintla
12973,1811904299611619329,tuteabcd,UbaldoMacu
12974,1811904299611619329,tuteabcd,BArevalodeLeon
12975,1811904299611619329,tuteabcd,GuatemalaGob
12976,129967766,Rocioperdomov,galindobarrera_
12978,129967766,Rocioperdomov,raulbarreragt
12981,216856842,NewLibertario1,redamericanews
12983,216856842,NewLibertario1,msemillagt
12985,67477026,VanitasIdun,ElQueNews
12987,67477026,VanitasIdun,FJimenezmingob
12990,738487658285043713,MFSS3890,RafaelAE1967
12991,738487658285043713,MFSS3890,GuatemalaGob
12992,738487658285043713,MFSS3890,BArevalodeLeon
12993,738487658285043713,MFSS3890,FelixSinExcusas
12994,845492524059938817,lurisi79,RafaelAE1967
12995,845492524059938817,lurisi79,_Newsgt
12996,845492524059938817,lurisi79,GuatemalaGob
12998,845492524059938817,lurisi79,FelixSinExcusas
12999,845492524059938817,lurisi79,DrGiammattei
13000,204407104,elrosaenverdese,royalvaradogt
13002,1585754569497317376,ErroresGt,C_SMaldonado
13003,1585754569497317376,ErroresGt,el_pais
13005,1823454803281821697,alex8084475921,FJimenezmingob
13006,1823454803281821697,alex8084475921,mingobguate
13007,1823454803281821697,alex8084475921,PNCdeGuatemala
13008,1823454803281821697,alex8084475921,DTransitoPNC
13009,1823454803281821697,alex8084475921,_SPGuatemala
13012,1823454803281821697,alex8084475921,DiariodeCA
13013,269057586,kmnxa,BArevalodeLeon
13015,1095093823,anirietter71,ArmandoInfo
13016,1095093823,anirietter71,nayibbukele
13017,1095093823,anirietter71,JMilei
13018,1095093823,anirietter71,LulaOficial
13019,1095093823,anirietter71,luisabinader
13020,1095093823,anirietter71,LuisLacallePou
13021,1095093823,anirietter71,GabrielBoric
13022,1095093823,anirietter71,JustinTrudeau
13023,1095093823,anirietter71,RodrigoChavesR
13024,1095093823,anirietter71,DanielNoboaOk
13025,1095093823,anirietter71,BArevalodeLeon
13026,1095093823,anirietter71,GiorgiaMeloni
13027,1095093823,anirietter71,SantiPenap
13028,1095093823,anirietter71,JoseRaulMulino
13030,1242874326,Eli22Lima,BArevalodeLeon
13035,3874797018,marielp82893334,BancadaSemilla
13037,524748671,CastcastPablo,BArevalodeLeon
13038,2441792167,manuelcevans,FJimenezmingob
13039,2441792167,manuelcevans,mingobguate
13040,2441792167,manuelcevans,PNCdeGuatemala
13041,2441792167,manuelcevans,DTransitoPNC
13042,2441792167,manuelcevans,_SPGuatemala
13045,2441792167,manuelcevans,DiariodeCA
13054,1050510854666510338,Liocas1,RafaelAE1967
13055,1050510854666510338,Liocas1,GuatemalaGob
13057,1050510854666510338,Liocas1,FelixSinExcusas
13058,1038815712,cozetyg,ElizabethVelsqu
13059,1038815712,cozetyg,PEdgar05
13060,1038815712,cozetyg,BArevalodeLeon
13061,1542939172318707714,YuliMunozGT,BArevalodeLeon
13063,1038815712,cozetyg,MPguatemala
13065,153547969,wesbernard,vichoguate
13066,153547969,wesbernard,FJimenezmingob
13067,153547969,wesbernard,BArevalodeLeon
13068,1683382891,crazybearj,VicenteCarrera_
13069,1683382891,crazybearj,Sandra_JovelP
13070,1683382891,crazybearj,UCLCGt
13071,1683382891,crazybearj,mingobguate
13072,1683382891,crazybearj,FJimenezmingob
13073,1683382891,crazybearj,GuatemalaGob
13074,1683382891,crazybearj,BArevalodeLeon
13076,41469385,acatato,FISHER2069
13077,41469385,acatato,AztecaNoticiaGT
13079,41469385,acatato,Ashley_Monzon
13080,1686820937407021081,TheVigilanteGT,ChomboOme
13081,1686820937407021081,TheVigilanteGT,Alfonso54014645
13082,1686820937407021081,TheVigilanteGT,ElQueNews
13084,1686820937407021081,TheVigilanteGT,FJimenezmingob
13086,2813934572,FISHER2069,AztecaNoticiaGT
13088,2813934572,FISHER2069,Ashley_Monzon
13091,1686820937407021081,TheVigilanteGT,DaviidVx
13096,271035994,healca_2021,EmisorasUnidas
13097,271035994,healca_2021,GuatemalaGob
13099,121934666,Luka4life,FJimenezmingob
13100,121934666,Luka4life,mingobguate
13101,121934666,Luka4life,PNCdeGuatemala
13102,121934666,Luka4life,DTransitoPNC
13103,121934666,Luka4life,_SPGuatemala
13104,121934666,Luka4life,GuatemalaGob
13105,121934666,Luka4life,BArevalodeLeon
13106,121934666,Luka4life,DiariodeCA
13107,351324261,wamado04,BArevalodeLeon
13109,1020154285101895690,VicenteCarrera_,JuanandresCoG
13110,1020154285101895690,VicenteCarrera_,DrGiammattei
13112,1020154285101895690,VicenteCarrera_,BancadaSemilla
13114,1369038633487990789,EliMarios_,MendozaRendy
13116,262956604,arammorales,FJimenezmingob
13117,262956604,arammorales,mingobguate
13118,262956604,arammorales,PNCdeGuatemala
13119,262956604,arammorales,DTransitoPNC
13120,262956604,arammorales,_SPGuatemala
13121,262956604,arammorales,GuatemalaGob
13122,262956604,arammorales,BArevalodeLeon
13123,262956604,arammorales,DiariodeCA
13124,1218233245323665409,MendozaRendy,EliMarios_
13132,2893503892,flute_leo_,KarinHerreraVP
13133,2893503892,flute_leo_,ViceGuatemala
13134,2893503892,flute_leo_,GuatemalaGob
13135,2893503892,flute_leo_,BArevalodeLeon
13136,145697186,ANGELDAEMONN,cesa71183
13137,145697186,ANGELDAEMONN,EliMarios_
13139,221932544,AztecaNoticiaGT,BArevalodeLeon
13140,221932544,AztecaNoticiaGT,Ashley_Monzon
13141,1908810289,KestlerEdwin,BArevalodeLeon
13142,1908810289,KestlerEdwin,BancadaSemilla
13143,951616776193871874,noficciongt,bbarreto_v
13144,951616776193871874,noficciongt,jovannagarcon
13146,2440181718,luigiGT502,ElQueNews
13147,2440181718,luigiGT502,BArevalodeLeon
13148,2440181718,luigiGT502,FJimenezmingob
13150,1130244097749540864,UCLCGt,BArevalodeLeon
13151,1130244097749540864,UCLCGt,lucreciapeinado
13152,1130244097749540864,UCLCGt,KarinHerreraVP
13153,1020154285101895690,VicenteCarrera_,Midesgt
13154,1020154285101895690,VicenteCarrera_,abelardopintom
13155,1020154285101895690,VicenteCarrera_,PlazaPublicaGT
13157,1302349457313476610,ElrevoltijoGT,el_Periodico
13158,1302349457313476610,ElrevoltijoGT,jczamora
13162,1562966009535168513,__VaderTG,ChepeZamora
13163,1562966009535168513,__VaderTG,jczamora
13165,1542939172318707714,YuliMunozGT,AGN_noticias
13166,400426004,InSitusInversus,BArevalodeLeon
13169,1216236336,sagasstume,BArevalodeLeon
13170,1504141607876108303,cristinamazar11,BArevalodeLeon
13171,51301435,JuanandresCoG,VicenteCarrera_
13172,51301435,JuanandresCoG,DrGiammattei
13173,51301435,JuanandresCoG,BArevalodeLeon
13175,51301435,JuanandresCoG,BancadaSemilla
13177,1820238462798245889,cruuzfran33,ramonzamora89
13178,1820238462798245889,cruuzfran33,orellanafredy1
13179,1820238462798245889,cruuzfran33,PGNguatemala
13180,1820238462798245889,cruuzfran33,StateDept
13181,1820238462798245889,cruuzfran33,OJGuatemala
13182,1820238462798245889,cruuzfran33,BArevalodeLeon
13183,1820238462798245889,cruuzfran33,alegutierrezv
13184,1820238462798245889,cruuzfran33,KimyOrion
13185,1820238462798245889,cruuzfran33,QuiqueGodoy
13186,1820238462798245889,cruuzfran33,JodyReporta
13187,1820238462798245889,cruuzfran33,J_AlexValdez
13188,1820238462798245889,cruuzfran33,KarinHerreraVP
13189,313582587,chepequetzal,BArevalodeLeon
13190,1626774583591202816,JEdwinMeja1,KarinHerreraVP
13191,1626774583591202816,JEdwinMeja1,ViceGuatemala
13192,1626774583591202816,JEdwinMeja1,GuatemalaGob
13194,1677356408008851457,YolandaQuina,edwadriperez
13195,1677356408008851457,YolandaQuina,UbaldoMacu
13196,1677356408008851457,YolandaQuina,MPguatemala
13197,1677356408008851457,YolandaQuina,usembassyguate
13198,1677356408008851457,YolandaQuina,Almagro_OEA2015
13199,1677356408008851457,YolandaQuina,OEA_oficial
13200,1677356408008851457,YolandaQuina,edgar_ortizgt
